,host_id,state,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,room_type,accommodates,bathrooms_text,bedrooms,beds,has_availability,number_of_reviews_ltm,review_scores_rating,instant_bookable,calculated_host_listings_count,reviews_per_month,essentials,other_amenities,hotel_room_revenue,host_experience,total_bookings
8173,152374976,Florida,0,100,99,1,1,1,0,2.0,1.0,1,2,1,60.0,4.83,1,1.0,7.32,1,30,7970.149253731343,1550.0,89.55223880597015
8174,152452916,Florida,0,100,100,0,1,1,2,2.0,1.0,1,1,1,1.0,5.0,0,1.0,0.06,1,38,149.2537313432836,1549.0,1.492537313432836
8175,152497496,Florida,1,90,64,0,1,1,2,3.0,1.5,1,1,1,5.0,5.0,0,1.0,1.28,1,40,664.179104477612,1548.0,7.462686567164179
8176,152505541,California,0,100,100,1,1,1,2,1.0,1.5,1,1,1,14.5,4.925,0,2.0,2.035,1,29,2813.4328358208954,1531.0,43.28358208955223
8177,152518446,California,0,100,100,1,1,0,0,3.0,1.0,0,1,1,7.5,4.875,1,2.0,2.315,1,31,48805.97014925373,1531.0,22.388059701492537
8178,152581596,Florida,0,100,97,0,1,1,0,5.0,1.0,2,5,1,9.5,4.835,1,2.0,1.675,1,37,3029.850746268657,1547.0,28.358208955223883
8179,152862766,California,0,100,100,1,1,1,0,6.5,2.5,3,3,1,5.25,4.9875,1,7.0,0.9275,1,46,125588.05970149253,1527.75,31.343283582089555
8180,152868116,Florida,0,100,62,1,1,1,0,8.0,2.0,4,4,1,37.0,4.91,0,1.0,3.69,1,30,75711.94029850747,1545.0,55.223880597014926
8181,152885771,California,0,100,83,0,1,1,2,1.0,2.0,1,1,1,5.333333333333333,4.743333333333333,0,3.0,1.6900000000000002,1,26,2241.7910447761196,1528.0,23.88059701492537
8182,152997060,Florida,0,88,89,1,1,1,0,8.0,2.0,3,4,1,52.0,4.86,0,2.0,3.87,1,31,48119.40298507463,1544.0,155.22388059701493
8183,153112733,California,2,100,100,0,1,1,2,1.5,1.0,1,1,1,0.5,4.0,0,2.0,0.18,1,21,134.32835820895522,1525.5,1.492537313432836
8184,153175435,California,0,100,97,1,1,1,0,4.0,1.0,1,1,1,16.0,4.9,0,1.0,8.08,1,25,7880.5970149253735,1525.0,23.880597014925375
8185,153192523,California,1,100,100,1,1,0,0,4.0,2.0,2,2,1,3.0,5.0,0,1.0,0.18,1,41,16791.0447761194,1525.0,4.477611940298507
8186,153288122,Florida,2,85,49,0,1,1,0,8.0,3.5,4,4,1,0.0,5.0,0,1.0,0.26,1,45,0.0,1542.0,0.0
8187,153321162,California,0,100,27,0,1,1,0,3.6666666666666665,1.6666666666666667,1,2,1,25.666666666666668,4.806666666666667,0,4.0,7.086666666666667,1,42,27409.701492537315,1524.3333333333333,114.92537313432837
8188,153321704,Florida,0,100,92,0,1,0,0,2.0,1.0,0,1,1,10.0,4.7,0,1.0,3.57,1,41,4029.8507462686566,1542.0,14.925373134328359
8189,153375900,California,1,100,80,0,1,1,0,2.0,1.0,1,1,1,6.0,4.83,0,1.0,4.74,1,28,4656.7164179104475,1522.0,8.955223880597014
8190,153394300,Florida,2,100,77,1,1,0,0,8.0,2.0,2,4,1,17.0,4.93,0,1.0,1.99,1,28,7992.537313432836,1542.0,25.37313432835821
8191,153403330,California,0,100,100,1,1,1,0,2.0,1.0,1,2,1,27.0,4.87,1,1.0,2.01,1,22,14104.477611940298,1524.0,40.298507462686565
8192,153437299,California,2,100,81,1,1,1,0,5.0,1.0,2,4,1,10.0,4.96,0,1.0,2.05,1,33,2955.223880597015,1523.0,14.925373134328359
8193,153462014,California,0,100,100,1,1,1,0,2.6666666666666665,1.0,1,1,1,120.66666666666667,4.943333333333333,1,3.0,128.10999999999999,1,24,97085.07462686568,1522.0,540.2985074626865
8194,153511829,California,0,100,99,0,1,1,0,7.0,1.0,3,6,1,22.0,4.86,0,1.0,1.73,1,63,30905.074626865673,1522.0,32.83582089552239
8195,153613139,Florida,0,100,97,1,1,0,0,8.0,2.0,3,7,1,42.0,4.92,0,1.0,3.08,1,44,63714.62686567164,1539.0,62.6865671641791
8196,153679076,California,0,100,98,1,1,1,0,2.0,1.0,1,1,1,125.0,4.93,1,1.0,9.79,1,24,15671.641791044776,1522.0,186.56716417910448
8197,153781020,California,0,100,91,1,1,1,0,2.0,1.0,1,2,1,49.0,4.98,0,1.0,6.79,1,39,54850.74626865672,1521.0,73.13432835820896
8198,153782977,California,2,100,62,0,1,1,0,4.0,2.5,3,3,1,4.0,4.9,0,1.0,0.83,1,19,17910.44776119403,1521.0,5.970149253731344
8199,153829182,California,0,100,100,0,1,0,2,1.0,1.0,1,1,1,0.0,4.51,0,1.0,2.27,1,25,0.0,1520.0,0.0
8200,153837320,California,0,100,98,1,1,0,0,3.0,1.5,1,4,1,59.0,4.99,0,1.0,3.74,0,23,46495.522388059704,1520.0,88.05970149253731
8201,153846110,Florida,0,100,93,0,1,0,2,2.0,1.5,1,1,1,8.0,4.75,1,1.0,0.79,1,33,1647.761194029851,1537.0,11.940298507462687
8202,153856731,California,1,100,100,1,1,1,0,8.0,3.5,4,5,1,4.0,5.0,1,1.0,1.13,1,36,214029.85074626867,1519.0,5.970149253731344
8203,153893990,Florida,0,100,87,0,1,1,0,7.5,2.25,3,4,1,5.0,4.895,0,2.0,0.36000000000000004,1,31,31343.283582089553,1537.0,14.925373134328359
8204,153923901,California,0,88,88,0,1,1,0,2.0,1.0,1,1,1,8.0,5.0,0,1.0,0.37,1,38,1552.2388059701493,1520.0,11.940298507462687
8205,153934256,Florida,0,100,100,1,1,1,0,4.0,1.0,1,2,1,24.5,4.82,1,2.0,1.94,1,35,38913.432835820895,1538.0,73.13432835820896
8206,153986769,Florida,1,100,80,0,1,1,0,6.0,3.0,3,4,1,28.0,4.59,0,1.0,1.73,1,49,45970.149253731346,1536.0,41.791044776119406
8207,153990972,California,2,100,80,0,1,1,2,2.0,1.5,1,1,1,0.0,5.0,0,1.0,0.05,1,24,0.0,1519.0,0.0
8208,154029918,Florida,0,100,100,0,1,1,0,4.0,1.0,1,3,1,8.0,4.71,1,1.0,0.72,1,42,3223.8805970149256,1536.0,11.940298507462687
8209,154111946,California,0,94,100,1,1,1,0,8.0,3.0,4,4,1,18.0,4.93,1,1.0,2.25,0,27,58835.82089552239,1518.0,26.865671641791046
8210,154113511,California,0,100,98,0,1,1,0,2.9423076923076925,1.1634615384615385,1,1,1,2.230769230769231,4.702115384615384,1,59.0,0.47750000000000004,1,27,907008.6567164179,1518.423076923077,173.13432835820896
8211,154131353,California,2,88,88,0,1,1,0,6.0,2.5,3,4,1,22.0,4.42,0,1.0,1.29,1,38,32014.92537313433,1517.0,32.83582089552239
8212,154132753,California,1,100,93,0,1,1,0,3.5,1.125,1,1,1,5.0,3.8449999999999998,1,4.0,1.39,1,41,165223.8805970149,1518.0,29.850746268656717
8213,154168735,California,0,100,100,0,1,1,2,2.0,1.0,1,1,1,0.0,4.67,1,1.0,0.21,1,34,0.0,1518.0,0.0
8214,154244443,California,0,100,98,1,1,0,0,2.0,1.0,1,1,1,29.0,4.99,0,1.0,4.79,1,58,16967.16417910448,1518.0,43.28358208955224
8215,154246634,California,0,100,100,1,1,1,0,3.0,1.0,1,2,1,35.0,4.97,0,1.0,2.55,1,45,11597.014925373134,1518.0,52.23880597014925
8216,154252358,Florida,2,70,81,0,1,1,0,4.0,1.5,2,3,1,20.0,4.61,0,1.0,0.9,1,35,49432.835820895525,1535.0,29.850746268656717
8217,154269159,Florida,0,100,96,1,1,1,0,4.5,2.0,2,2,1,9.0,5.0,0,2.0,2.0700000000000003,1,54,17247.761194029852,1534.0,26.865671641791046
8218,154395717,Florida,3,0,17,0,1,1,2,2.0,1.5,1,1,1,0.0,4.2,0,1.0,0.1,1,29,0.0,1535.0,0.0
8219,154486884,California,0,100,100,1,1,1,0,4.0,1.5,2,3,1,68.0,5.0,1,1.0,4.83,0,31,101492.53731343284,1515.0,101.49253731343283
8220,154545424,Florida,0,88,87,0,1,0,0,5.0,2.25,2,3,1,12.5,5.0,0,2.0,1.025,1,24,36438.80597014925,1532.0,37.31343283582089
8221,154616164,Florida,1,100,100,1,1,1,0,6.0,2.0,2,2,1,4.0,4.83,1,1.0,0.33,1,36,35820.89552238806,1532.0,5.970149253731344
8222,154624462,California,0,100,100,1,1,1,0,2.0,1.0,1,1,1,29.0,5.0,1,1.0,2.62,0,19,25623.880597014926,1515.0,43.28358208955224
8223,154633068,Florida,1,100,96,1,1,1,0,3.0,1.0,1,1,1,34.5,4.835,0,2.0,1.275,1,39,58168.656716417914,1531.0,102.98507462686567
8224,154744272,California,0,90,100,1,1,1,0,2.0,1.0,1,1,1,57.0,4.97,1,1.0,3.36,1,28,33689.55223880597,1513.0,85.07462686567165
8225,154882633,California,0,100,84,0,1,1,0,3.0,1.0,1,2,1,13.0,4.76,1,1.0,1.69,1,37,2328.3582089552237,1513.0,19.402985074626866
8226,154901832,California,0,100,100,0,1,0,0,6.0,2.0,3,4,1,4.0,4.5,1,1.0,2.93,1,46,1223.8805970149253,1513.0,5.970149253731344
8227,154903257,California,1,84,89,0,1,1,0,2.0,1.0,1,1,1,1.6666666666666667,3.6666666666666665,1,7.0,0.27666666666666667,1,14,20149.253731343284,1513.0,7.462686567164179
8228,154908860,Florida,0,100,81,1,1,1,0,1.3333333333333333,1.0,1,1,1,5.333333333333333,4.890000000000001,0,3.0,1.0833333333333333,1,33,2886.5671641791046,1530.0,23.88059701492537
8229,154936265,California,0,100,100,0,1,1,0,5.0,1.0,2,3,1,8.0,5.0,0,1.0,3.33,1,41,3582.0895522388064,1512.0,11.940298507462687
8230,154996377,Florida,0,100,85,1,1,1,2,1.5,1.0,1,1,1,2.5,5.0,0,2.0,0.425,1,44,1708.955223880597,1529.0,7.462686567164178
8231,155117614,Florida,0,100,100,0,1,1,2,2.0,1.0,1,1,1,3.0,5.0,0,2.0,2.14,1,32,398.5074626865671,1528.0,4.477611940298507
8232,155157201,California,0,100,88,1,1,1,0,2.5,1.5,1,2,1,28.0,4.995,0,2.0,1.99,1,48,85164.1791044776,1511.0,83.5820895522388
8233,155172367,California,0,100,97,1,1,1,2,2.0,1.5,1,1,1,0.0,4.85,0,1.0,0.52,1,21,0.0,1511.0,0.0
8234,155192269,California,0,100,98,1,1,0,0,2.0,1.0,0,1,1,46.0,4.95,0,1.0,2.99,1,29,16889.55223880597,1510.0,68.65671641791045
8235,155261098,California,0,100,100,1,1,0,2,4.0,1.0,1,2,1,25.0,4.81,1,1.0,2.65,1,35,8283.58208955224,1510.0,37.3134328358209
8236,155278189,California,0,100,100,1,1,1,0,10.0,2.0,3,5,1,41.0,4.75,0,1.0,3.65,1,34,37328.35820895522,1510.0,61.19402985074627
8237,155280237,California,0,100,88,1,1,0,2,1.0,1.0,1,1,1,35.0,4.98,0,1.0,2.15,1,26,3395.5223880597014,1510.0,52.23880597014925
8238,155319039,California,2,100,0,1,1,0,2,2.0,1.0,1,1,1,0.0,4.96,1,1.0,3.81,1,34,0.0,1510.0,0.0
8239,155339545,California,0,100,96,0,1,1,0,3.7058823529411766,1.0,0,1,1,10.235294117647058,4.4282352941176475,1,18.0,2.881764705882353,1,22,537675.5223880598,1508.9411764705883,259.7014925373134
8240,155586336,California,0,100,100,1,1,0,0,4.0,1.0,2,3,1,2.0,4.6,0,1.0,0.29,1,27,64453.73134328359,1508.0,2.985074626865672
8241,155624532,Florida,0,100,95,1,1,1,0,8.0,3.0,3,5,1,27.0,4.96,0,1.0,2.81,1,56,80435.82089552238,1525.0,40.298507462686565
8242,155682910,Florida,0,100,93,1,1,1,0,3.0,1.0,1,3,1,39.0,4.93,0,1.0,2.99,1,60,40047.76119402985,1526.0,58.208955223880594
8243,155707597,California,0,100,91,1,1,1,0,5.0,2.0,2,3,1,16.0,4.86,0,1.0,1.71,1,39,12322.388059701494,1507.0,23.880597014925375
8244,155808684,California,0,100,95,1,1,1,2,2.0,1.0,1,1,1,54.0,4.99,0,1.0,5.4,1,37,18617.910447761195,1507.0,80.59701492537313
8245,155830562,California,2,100,50,1,1,1,2,2.0,1.5,1,2,1,2.0,4.86,0,1.0,2.35,1,32,4029.850746268657,1507.0,2.985074626865672
8246,155976177,California,0,100,98,0,1,0,0,8.0,2.0,3,3,1,30.0,4.35,1,1.0,2.02,1,25,35820.89552238806,1506.0,44.776119402985074
8247,156202464,California,0,100,98,1,1,0,2,2.0,1.0,1,1,1,35.0,4.96,0,1.0,3.33,1,22,9538.805970149255,1504.0,52.23880597014925
8248,156208082,Florida,0,100,100,0,1,1,0,5.6,1.8,1,2,1,50.0,4.46,1,5.0,4.728,1,49,98255.22388059701,1521.0,373.13432835820896
8249,156208507,Florida,2,71,100,1,1,0,0,6.0,1.0,2,4,1,40.0,4.93,0,1.0,3.51,0,37,10865.671641791045,1521.0,59.701492537313435
8250,156301436,California,0,100,79,1,1,1,2,1.0,1.5,1,1,1,14.0,4.86,0,1.0,1.76,1,39,1629.8507462686568,1503.0,20.895522388059703
8251,156338632,California,1,100,93,1,1,0,0,4.0,2.0,2,2,1,24.0,4.42,0,1.0,4.24,1,31,5122.388059701492,1502.0,35.82089552238806
8252,156393667,California,0,100,100,1,1,1,2,2.0,1.0,1,1,1,44.0,4.97,1,1.0,3.58,1,27,7880.5970149253735,1502.0,65.67164179104478
8253,156445375,Florida,0,100,100,1,1,1,0,5.25,2.0,1,2,1,4.75,4.455,1,4.0,0.4175,1,31,119352.98507462686,1520.0,28.35820895522388
8254,156574201,Florida,0,100,97,1,1,1,0,12.5,2.0,4,6,1,23.5,4.890000000000001,0,2.0,3.205,1,53,291128.3582089552,1518.0,70.14925373134328
8255,156773927,California,3,0,0,0,1,0,2,1.0,1.0,0,1,1,0.0,3.0,0,1.0,0.02,1,15,0.0,1498.0,0.0
8256,156784555,Florida,0,97,99,0,1,1,0,7.111111111111111,2.611111111111111,3,4,1,11.88888888888889,4.607777777777778,1,10.0,1.7866666666666664,1,36,340078.80597014923,1516.0,159.7014925373134
8257,156795726,California,0,100,89,1,1,1,0,3.5,1.0,1,2,1,31.5,4.93,0,2.0,2.0149999999999997,1,36,20805.97014925373,1498.5,94.02985074626866
8258,156834655,California,0,100,100,0,1,1,0,8.0,3.0,4,4,1,3.0,5.0,0,1.0,0.35,1,60,21371.641791044774,1499.0,4.477611940298507
8259,156920884,Florida,0,98,100,0,1,1,0,5.333333333333333,2.3333333333333335,2,3,1,1.0,5.0,1,13.0,0.8533333333333334,1,31,3998.9552238805973,1515.0,4.477611940298508
8260,156936446,Florida,0,100,99,0,1,1,0,6.0,1.5,1,3,1,48.0,4.58,1,2.0,2.79,1,35,32919.40298507463,1515.0,143.28358208955225
8261,157043146,California,0,100,98,0,1,1,2,1.0,1.0,1,1,1,16.0,4.75,1,4.0,3.08,1,32,12728.358208955224,1497.0,23.880597014925375
8262,157061027,Florida,1,100,89,0,1,0,0,6.0,2.0,3,3,1,17.0,4.82,0,1.0,0.47,1,61,25373.13432835821,1515.0,25.37313432835821
8263,157072882,California,0,100,40,0,1,1,0,4.0,2.0,2,2,1,0.0,4.63,0,1.0,0.29,1,34,0.0,1496.0,0.0
8264,157174214,California,0,90,100,0,1,1,0,2.0,1.0,0,1,1,28.666666666666668,4.573333333333333,1,3.0,4.59,1,28,29811.940298507463,1495.0,128.3582089552239
8265,157193007,Florida,0,100,65,1,1,1,2,1.0,1.0,1,1,1,16.0,4.970000000000001,0,2.0,1.24,1,40,2656.716417910448,1514.0,47.76119402985075
8266,157214926,California,1,80,94,0,1,1,0,3.0,1.0,1,1,1,27.0,4.34,0,1.0,2.87,1,33,62462.68656716418,1496.0,40.298507462686565
8267,157228177,California,1,100,100,1,1,1,0,2.0,1.0,1,1,1,1.0,5.0,0,1.0,1.44,1,31,2082.089552238806,1494.0,1.492537313432836
8268,157244864,California,0,100,97,0,1,1,0,3.0,1.0,0,1,1,15.5,4.77,0,2.0,1.26,1,29,30022.388059701494,1495.0,46.26865671641791
8269,157255430,Florida,0,95,70,0,1,1,0,8.333333333333334,1.6666666666666667,2,2,1,19.333333333333332,4.803333333333334,0,3.0,1.7433333333333334,1,33,25329.850746268658,1512.3333333333333,86.56716417910448
8270,157309087,California,1,100,40,1,1,0,2,1.0,2.5,2,1,1,2.0,4.78,0,1.0,1.14,1,23,6268.6567164179105,1494.0,2.985074626865672
8271,157364660,California,2,90,85,0,1,1,0,8.0,3.0,4,5,1,21.0,4.0,0,1.0,2.79,1,47,23858.507462686568,1494.0,31.34328358208955
8272,157384888,Florida,0,100,73,0,1,1,2,2.0,1.125,1,1,1,3.25,4.665,1,5.0,0.2975,1,24,5131.3432835820895,1511.0,19.402985074626866
8273,157522520,Florida,1,100,96,1,1,1,0,3.4,1.2,1,1,1,8.6,4.851999999999999,1,5.0,0.916,1,44,76331.79104477612,1510.2,64.17910447761194
8274,157550348,Florida,1,100,99,0,1,1,0,5.5,1.75,1,3,1,13.25,4.585,1,12.0,0.6575,1,49,194382.08955223882,1510.0,158.2089552238806
8275,157562225,Florida,0,100,100,0,1,1,0,6.0,2.0,3,3,1,2.0,5.0,1,1.0,0.39,1,47,2537.313432835821,1510.0,2.985074626865672
8276,157633627,California,0,100,89,1,1,0,0,2.125,1.0625,0,1,1,45.8125,4.83375,1,16.0,3.1825,1,26,486543.2835820895,1491.9375,1094.0298507462687
8277,157661814,California,2,100,0,0,1,0,0,6.0,2.5,3,3,1,0.0,5.0,0,1.0,0.04,1,34,0.0,1491.0,0.0
8278,157673608,Florida,1,94,93,1,1,1,0,10.0,3.5,5,5,1,14.0,4.5,0,1.0,0.92,1,26,30779.10447761194,1509.0,20.895522388059703
8279,157690183,California,0,100,98,1,1,1,0,2.0,1.0,0,1,1,43.0,4.9,0,1.0,3.5,1,30,14119.402985074628,1492.0,64.17910447761194
8280,157708873,Florida,0,100,100,0,1,1,0,8.0,2.0,3,3,1,0.0,4.62,1,1.0,1.23,1,41,0.0,1509.0,0.0
8281,157741410,California,1,100,25,0,1,0,2,2.0,1.0,1,2,1,0.0,5.0,0,4.0,0.03,1,26,0.0,1491.0,0.0
8282,157795094,Florida,0,100,99,1,1,0,2,1.0,1.0,1,1,1,25.0,4.8933333333333335,1,3.0,1.3,1,37,5411.940298507463,1508.0,111.9402985074627
8283,157841958,California,0,100,100,0,1,0,2,1.0,1.0,1,1,1,0.3333333333333333,4.556666666666667,0,3.0,0.15666666666666668,1,45,3358.208955223881,1491.0,1.492537313432836
8284,157848522,Florida,0,100,100,0,1,1,0,3.533333333333333,1.4,1,1,1,22.2,4.737333333333334,1,15.0,2.6813333333333333,1,35,354049.2537313433,1508.0,497.01492537313436
8285,157849137,Florida,0,100,89,1,1,1,0,6.0,2.0,2,4,1,4.0,5.0,0,1.0,0.31,1,34,32238.805970149257,1508.0,5.970149253731344
8286,157852151,California,0,100,85,1,1,1,3,4.0,2.0,1,3,1,24.0,4.91,0,1.0,1.42,1,33,186985.07462686565,1491.0,35.82089552238806
8287,157852777,Florida,2,100,64,0,1,1,0,4.0,1.0,2,3,1,3.0,5.0,0,1.0,0.38,1,55,3210.4477611940297,1508.0,4.477611940298507
8288,157859423,California,0,100,100,0,1,1,0,2.0,1.5,1,1,1,7.0,4.57,0,1.0,0.76,1,39,9685.074626865673,1490.0,10.447761194029852
8289,157897182,Florida,0,100,98,1,1,1,0,4.0,1.0,1,2,1,25.0,5.0,0,1.0,2.11,1,49,24626.865671641794,1507.0,37.3134328358209
8290,157934542,California,0,100,100,0,1,1,0,2.0,1.0,0,1,1,5.0,5.0,1,1.0,0.39,0,19,7134.328358208955,1490.0,7.462686567164179
8291,157957217,Florida,1,100,82,0,1,1,0,2.0,1.0,1,1,1,15.0,4.56,0,1.0,0.7,1,29,2686.5671641791046,1508.0,22.388059701492537
8292,157991288,California,1,100,100,0,1,1,0,6.0,2.0,2,2,1,3.0,4.81,0,1.0,1.42,1,36,56417.91044776119,1489.0,4.477611940298507
8293,158056918,Florida,0,100,100,0,1,0,0,5.0,1.0,2,3,1,7.0,4.71,0,1.0,0.59,1,37,22260.0,1506.0,10.447761194029852
8294,158074543,California,0,97,96,0,1,1,0,14.333333333333334,5.958333333333333,5,5,1,1.9166666666666667,4.608333333333333,1,32.0,1.1158333333333335,1,38,577431.3432835821,1488.6666666666667,34.32835820895522
8295,158196172,Florida,0,100,99,1,1,1,0,2.0,1.0,0,1,1,44.5,4.943333333333333,1,6.0,3.33,1,28,65031.343283582086,1506.0,398.5074626865672
8296,158237273,California,0,94,90,1,1,0,0,2.0,1.0,0,1,1,4.0,5.0,1,1.0,0.46,1,25,19701.492537313436,1488.0,5.970149253731344
8297,158332857,California,0,100,95,0,1,0,0,7.0,2.0,3,5,1,28.0,4.67,0,1.0,2.38,1,48,18388.059701492537,1487.0,41.791044776119406
8298,158349342,California,0,100,83,0,1,1,2,4.0,1.0,1,4,1,10.0,4.9,0,1.0,0.79,1,51,1417.910447761194,1487.0,14.925373134328359
8299,158358692,California,2,100,100,1,1,1,0,2.0,1.0,1,1,1,1.5,4.945,0,2.0,0.685,1,33,11289.55223880597,1486.0,4.477611940298508
8300,158433075,Florida,3,0,13,0,1,1,0,4.0,1.0,1,2,1,1.0,4.8,0,1.0,0.1,1,23,2089.5522388059703,1503.0,1.492537313432836
8301,158434807,California,1,100,100,1,1,1,0,6.0,2.0,3,4,1,10.0,5.0,0,1.0,0.57,1,57,43880.59701492538,1486.0,14.925373134328359
8302,158457555,California,0,100,89,1,1,0,0,3.0,1.0,1,2,1,17.0,4.795,0,2.0,1.6400000000000001,1,62,11629.850746268658,1485.5,50.746268656716424
8303,158496496,California,3,0,50,0,1,0,0,4.0,1.0,0,2,1,0.0,4.6850000000000005,1,2.0,1.3199999999999998,1,20,0.0,1486.0,0.0
8304,158574767,Florida,0,100,64,0,1,1,0,12.0,3.0,3,5,1,1.0,5.0,1,1.0,1.0,1,19,892.5373134328358,1502.0,1.492537313432836
8305,158598790,California,0,100,50,0,1,1,0,6.0,2.5,3,3,1,0.0,3.0,0,1.0,0.04,1,36,0.0,1485.0,0.0
8306,158601854,California,0,100,100,1,1,1,0,1.0,1.0,1,1,1,7.0,4.93,0,1.0,2.48,1,29,27582.08955223881,1485.0,10.447761194029852
8307,158608336,California,0,93,100,1,1,1,0,4.0,1.0,2,2,1,88.0,4.8,1,1.0,7.29,1,38,13922.388059701492,1485.0,131.34328358208955
8308,158620373,Florida,1,78,85,0,1,0,0,2.0,1.0,1,1,1,18.0,4.8,0,1.0,1.64,1,18,2283.582089552239,1503.0,26.865671641791046
8309,158637033,Florida,0,100,100,0,1,1,0,3.0,1.0,1,1,1,7.0,5.0,1,1.0,1.31,1,21,1494.0298507462687,1502.0,10.447761194029852
8310,158645672,California,0,100,97,1,1,1,0,8.0,2.0,3,3,1,62.0,4.9,0,1.0,4.94,1,46,64239.40298507463,1484.0,92.53731343283582
8311,158713162,California,0,100,93,1,1,0,2,1.0,1.3333333333333333,1,1,1,5.0,4.89,1,3.0,0.6233333333333334,1,44,38238.80597014925,1484.0,22.388059701492537
8312,158723908,California,0,100,83,0,1,0,0,7.0,2.0,3,3,1,18.0,4.73,0,1.0,1.23,1,33,30223.880597014926,1484.0,26.865671641791046
8313,158727221,California,2,83,47,0,1,1,0,4.0,1.0,1,2,1,3.0,4.85,0,1.0,0.6,1,32,14507.462686567163,1484.0,4.477611940298507
8314,158736535,Florida,1,100,54,0,1,1,0,16.0,3.0,5,8,1,4.0,4.8,0,1.0,0.32,1,65,14314.029850746268,1501.0,5.970149253731344
8315,158746951,Florida,0,100,85,1,1,1,0,3.0,1.0,1,1,1,32.0,5.0,0,1.0,3.23,1,30,5158.208955223881,1501.0,47.76119402985075
8316,158750415,Florida,1,100,91,0,1,1,0,6.0,2.0,3,4,1,17.0,5.0,0,1.0,1.95,1,35,31208.955223880595,1501.0,25.37313432835821
8317,158761008,California,0,100,94,1,1,1,0,4.0,1.0,1,2,1,14.0,4.95,0,1.0,3.6,1,31,49982.08955223881,1484.0,20.895522388059703
8318,158769329,Florida,0,92,92,1,1,1,0,7.0,3.0,3,3,1,20.0,4.78,1,1.0,1.68,1,66,64202.98507462686,1501.0,29.850746268656717
8319,158784955,California,0,100,99,1,1,1,0,2.5,1.0,1,1,1,30.0,4.640000000000001,0,2.0,2.12,1,35,34746.26865671642,1483.0,89.55223880597015
8320,158862682,Florida,0,100,94,0,1,1,0,8.5,2.0,3,4,1,5.0,4.765000000000001,0,2.0,0.99,1,41,34683.58208955224,1500.5,14.925373134328359
8321,158911410,California,1,100,68,1,1,1,0,3.5,1.0,1,2,1,30.5,4.96,0,2.0,2.915,1,27,17158.20895522388,1483.0,91.04477611940298
8322,158938141,Florida,3,33,0,0,1,1,2,2.0,1.0,1,1,1,0.0,2.43,0,3.0,0.1,1,21,0.0,1499.0,0.0
8323,158981111,Florida,0,100,99,0,1,1,0,4.0,1.0,0,2,1,62.0,4.5,1,1.0,5.04,1,35,12400.0,1499.0,92.53731343283582
8324,158990526,Florida,1,100,58,0,1,1,2,2.0,1.0,1,2,1,2.0,4.36,0,1.0,0.85,1,25,149.2537313432836,1499.0,2.985074626865672
8325,158995592,California,0,100,100,0,1,1,0,7.0,1.0,2,4,1,1.125,4.875,1,21.0,0.60875,1,24,70298.50746268657,1481.0,13.432835820895523
8326,159005471,California,2,100,31,1,1,1,0,1.0,1.0,1,1,1,4.0,4.88,0,1.0,0.4,1,20,12770.149253731344,1482.0,5.970149253731344
8327,159037203,Florida,1,100,73,1,1,1,0,4.0,1.75,1,2,1,8.0,4.91,0,2.0,0.545,1,31,35104.4776119403,1499.0,23.880597014925375
8328,159040120,California,2,88,73,1,1,1,0,2.0,1.0,1,1,1,44.0,4.82,0,1.0,4.83,1,24,6698.507462686567,1482.0,65.67164179104478
8329,159117175,California,0,100,85,0,1,1,0,6.0,2.0,3,3,1,16.0,4.94,0,1.0,6.08,1,61,52011.94029850746,1481.0,23.880597014925375
8330,159156881,California,0,100,100,0,1,1,0,3.0,1.0,2,2,1,0.0,4.505,0,2.0,2.8449999999999998,1,26,0.0,1479.0,0.0
8331,159217420,California,1,100,92,1,1,1,0,3.0,1.0,1,2,1,7.0,4.93,0,1.0,0.34,1,46,10029.850746268658,1480.0,10.447761194029852
8332,159268487,California,0,100,96,0,1,1,2,2.0,1.0,1,1,1,8.0,4.625,1,2.0,0.815,1,28,2110.44776119403,1479.0,23.88059701492537
8333,159291462,California,0,100,97,1,1,1,0,2.5,1.0,0,1,1,35.75,4.91,0,4.0,2.3925,1,35,63067.164179104475,1479.0,213.43283582089552
8334,159335399,Florida,1,100,100,1,1,1,0,9.0,2.0,3,4,1,17.0,4.94,1,1.0,1.06,1,31,111134.32835820895,1496.0,25.37313432835821
8335,159353560,Florida,0,100,95,0,1,1,0,6.0,2.0,2,3,1,1.0,5.0,1,1.0,1.0,1,41,1824.179104477612,1496.0,1.492537313432836
8336,159355723,California,1,99,70,0,1,1,0,4.0,1.6,2,2,1,0.2,4.904,0,7.0,0.122,1,23,17350.746268656716,1478.0,1.492537313432836
8337,159368618,Florida,0,100,88,1,1,0,0,4.0,1.0,1,2,1,15.0,5.0,0,1.0,0.52,1,40,73880.59701492537,1496.0,22.388059701492537
8338,159390555,California,0,100,100,0,1,1,0,2.0,1.0,0,1,1,3.0,4.67,1,1.0,0.37,1,15,12761.194029850745,1477.0,4.477611940298507
8339,159401466,California,0,100,98,1,1,0,0,2.0,1.0,0,1,1,73.0,4.84,0,1.0,5.18,1,25,15798.507462686568,1478.0,108.95522388059702
8340,159403690,California,0,100,100,0,1,0,0,4.0,1.0,1,2,1,29.0,4.529999999999999,1,2.0,4.105,1,22,7877.611940298508,1477.5,86.56716417910448
